new_dwc:kingdom,new_dwc:phylum,new_dwc:class,new_dwc:order,new_dwc:family,count
plantae,bryophyta,bryopsida,leucodontales,pterobryaceae,1447
plantae,bryophyta,bryopsida,orthotrichales,,2
plantae,bryophyta,bryopsida,orthotrichales,erpodiaceae,293
plantae,bryophyta,bryopsida,orthotrichales,helicophyllaceae,32
plantae,bryophyta,bryopsida,orthotrichales,microtheciellaceae,2
plantae,bryophyta,bryopsida,orthotrichales,orthotrichaceae,6341
plantae,bryophyta,bryopsida,orthotrichales,rhachitheciaceae,59
plantae,bryophyta,bryopsida,polytrichales,,2
plantae,bryophyta,bryopsida,polytrichales,polytrichaceae,4319
plantae,bryophyta,bryopsida,pottiales,,78
plantae,bryophyta,bryopsida,pottiales,bryobartramiaceae,8
plantae,bryophyta,bryopsida,pottiales,calymperaceae,3102
plantae,bryophyta,bryopsida,pottiales,encalyptaceae,441
plantae,bryophyta,bryopsida,pottiales,octoblepharaceae,81
plantae,bryophyta,bryopsida,pottiales,pottiaceae,12693
plantae,bryophyta,bryopsida,schistostegiales,schistostegaceae,32
plantae,bryophyta,bryopsida,seligerales,,5
plantae,bryophyta,bryopsida,seligerales,seligeriaceae,398
plantae,bryophyta,bryopsida,tetraphidae,calomniaceae,4
plantae,bryophyta,bryopsida,tetraphidales,,11
plantae,bryophyta,bryopsida,tetraphidales,tetraphidaceae,88
plantae,bryophyta,sphagnopsida,,,118
plantae,bryophyta,sphagnopsida,sphagnales,,1
plantae,bryophyta,sphagnopsida,sphagnales,sphagnaceae,4213
plantae,charophyta,,,,21566
plantae,charophyta,charophyceae,,,920
plantae,charophyta,charophyceae,,sycidiaceae,67
plantae,charophyta,charophyceae,,umbellaceae,87
plantae,charophyta,charophyceae,charales,,17
plantae,charophyta,charophyceae,charales,characeae,2517
plantae,charophyta,charophyceae,coleochaetales,,1
plantae,charophyta,charophyceae,coleochaetales,coleochaetaceae,25
plantae,charophyta,klebsormidiophyceae,klebsormidiales,elakatotrichaceae,3
plantae,charophyta,klebsormidiophyceae,klebsormidiales,klebsormidiaceae,14
plantae,charophyta,mesostigmatophyceae,chaetosphaeridiales,chaetosphaeridiaceae,15
plantae,charophyta,zygnematophyceae,zygnematales,closteriaceae,242
plantae,charophyta,zygnematophyceae,zygnematales,desmidiaceae,1597
plantae,charophyta,zygnematophyceae,zygnematales,gonatozygonaceae,13
plantae,charophyta,zygnematophyceae,zygnematales,mesotaeniaceae,94
plantae,charophyta,zygnematophyceae,zygnematales,peniaceae,270
plantae,charophyta,zygnematophyceae,zygnematales,zygnemataceae,556
plantae,chlorophyta,,,,2244
plantae,chlorophyta,chlorophyceae,,,653
plantae,chlorophyta,chlorophyceae,,ascosomaceae,10
plantae,chlorophyta,chlorophyceae,,chlorosphaeraceae,9
plantae,chlorophyta,chlorophyceae,,microcodiaceae,3
plantae,chlorophyta,chlorophyceae,,palmophyllaceae,3
plantae,chlorophyta,chlorophyceae,acrosiphoniales,acrosiphoniaceae,7
plantae,chlorophyta,chlorophyceae,caulerpales,,357
plantae,chlorophyta,chlorophyceae,chaetopeltidales,,2
plantae,chlorophyta,chlorophyceae,chaetopeltidales,chaetopeltidaceae,12
plantae,chlorophyta,chlorophyceae,chaetophorales,,14
plantae,chlorophyta,chlorophyceae,chaetophorales,aphanochaetaceae,14
plantae,chlorophyta,chlorophyceae,chaetophorales,chaetophoraceae,564
plantae,chlorophyta,chlorophyceae,chaetophorales,chroolepidaceae,14
plantae,chlorophyta,chlorophyceae,chaetophorales,schizomeridaceae,8
plantae,chlorophyta,chlorophyceae,chlamydomonadales,,40
plantae,chlorophyta,chlorophyceae,chlamydomonadales,actinochloridaceae,1
plantae,chlorophyta,chlorophyceae,chlamydomonadales,characiosiphonaceae,2
plantae,chlorophyta,chlorophyceae,chlamydomonadales,chlorochytriaceae,20
plantae,chlorophyta,chlorophyceae,chlamydomonadales,chlorococcaceae,109
plantae,chlorophyta,chlorophyceae,chlamydomonadales,chlorosarcinaceae,10
plantae,chlorophyta,chlorophyceae,chlamydomonadales,coccomyxaceae,35
plantae,chlorophyta,chlorophyceae,chlamydomonadales,coelastraceae,5
plantae,chlorophyta,chlorophyceae,chlamydomonadales,cylindrocapsaceae,16
plantae,chlorophyta,chlorophyceae,chlamydomonadales,dictyosphaeriaceae,21
plantae,chlorophyta,chlorophyceae,chlamydomonadales,endosphaeraceae,24
plantae,chlorophyta,chlorophyceae,chlamydomonadales,golenkiniaceae,1
plantae,chlorophyta,chlorophyceae,chlamydomonadales,hormotilaceae,15
plantae,chlorophyta,chlorophyceae,chlamydomonadales,hypnomonadaceae,4
plantae,chlorophyta,chlorophyceae,chlamydomonadales,micractiniaceae,8
plantae,chlorophyta,chlorophyceae,chlamydomonadales,protosiphonaceae,5
plantae,chlorophyta,chlorophyceae,chlamydomonadales,rhopalosolenaceae,5
plantae,chlorophyta,chlorophyceae,chlamydomonadales,sphaeropleaceae,27
plantae,chlorophyta,chlorophyceae,chlamydomonadales,treubariaceae,4
plantae,chlorophyta,chlorophyceae,chlorocystidales,chlorocystidaceae,2
plantae,chlorophyta,chlorophyceae,codiales,,43
plantae,chlorophyta,chlorophyceae,dunaliellales,asteromonadaceae,1
plantae,chlorophyta,chlorophyceae,oedogoniales,oedogoniaceae,829
plantae,chlorophyta,chlorophyceae,phaeophilales,,5
plantae,chlorophyta,chlorophyceae,sphaeropleales,,15
plantae,chlorophyta,chlorophyceae,sphaeropleales,ankistrodesmaceae,9
plantae,chlorophyta,chlorophyceae,sphaeropleales,bracteacoccaceae,12
plantae,chlorophyta,chlorophyceae,sphaeropleales,bracteamorphaceae,1
plantae,chlorophyta,chlorophyceae,sphaeropleales,characiaceae,79
plantae,chlorophyta,chlorophyceae,sphaeropleales,hydrodictyaceae,170
plantae,chlorophyta,chlorophyceae,sphaeropleales,microsporaceae,47
plantae,chlorophyta,chlorophyceae,sphaeropleales,neochloridaceae,11
plantae,chlorophyta,chlorophyceae,sphaeropleales,radiococcaceae,30
plantae,chlorophyta,chlorophyceae,sphaeropleales,rotundellaceae,1
plantae,chlorophyta,chlorophyceae,sphaeropleales,scenedesmaceae,251
plantae,chlorophyta,chlorophyceae,sphaeropleales,selenastraceae,89
plantae,chlorophyta,chlorophyceae,tetrasporales,,11
plantae,chlorophyta,chlorophyceae,tetrasporales,chlorangiellaceae,3
plantae,chlorophyta,chlorophyceae,tetrasporales,gloeocystaceae,9
plantae,chlorophyta,chlorophyceae,tetrasporales,palmellaceae,2000
plantae,chlorophyta,chlorophyceae,tetrasporales,palmellopsidaceae,29
plantae,chlorophyta,chlorophyceae,tetrasporales,sphaerocystidaceae,5
plantae,chlorophyta,chlorophyceae,tetrasporales,tetrasporaceae,78
plantae,chlorophyta,chlorophyceae,volvocales,,4
plantae,chlorophyta,chlorophyceae,volvocales,carteriaceae,30
plantae,chlorophyta,chlorophyceae,volvocales,chlamydomonadaceae,145
plantae,chlorophyta,chlorophyceae,volvocales,goniaceae,65
plantae,chlorophyta,chlorophyceae,volvocales,haematococcaceae,30
plantae,chlorophyta,chlorophyceae,volvocales,phacotaceae,3
plantae,chlorophyta,chlorophyceae,volvocales,spondylomoraceae,3
plantae,chlorophyta,chlorophyceae,volvocales,volvocaceae,57
plantae,chlorophyta,mamiellophyceae,mamiellales,mamiellaceae,1
plantae,chlorophyta,nephroselmidophyceae,nephroselmidales,nephroselmidaceae,1
plantae,chlorophyta,pedinophyceae,,,18
plantae,chlorophyta,pedinophyceae,pedinomonadales,pedinomonadaceae,1
plantae,chlorophyta,pleurastrophyceae,,,2
plantae,chlorophyta,pleurastrophyceae,pleurastrales,pleurastraceae,3
plantae,chlorophyta,prasinophyceae,,,1
plantae,chlorophyta,prasinophyceae,chlorodendrales,chlorodendraceae,10
plantae,chlorophyta,prasinophyceae,chlorodendrales,halosphaeraceae,17
plantae,chlorophyta,prasinophyceae,pyramimonadales,,14
plantae,chlorophyta,prasinophyceae,pyramimonadales,platymonadaceae,1
plantae,chlorophyta,prasinophyceae,pyramimonadales,polyblepharidaceae,1
plantae,chlorophyta,prasinophyceae,pyramimonadales,pyramimonadaceae,5
plantae,chlorophyta,trebouxiophyceae,,,6
plantae,chlorophyta,trebouxiophyceae,chlorellales,,160
plantae,chlorophyta,trebouxiophyceae,chlorellales,chlorellaceae,94
plantae,chlorophyta,trebouxiophyceae,chlorellales,ctenocladaceae,5
plantae,chlorophyta,trebouxiophyceae,chlorellales,koliellaceae,1
plantae,chlorophyta,trebouxiophyceae,microthamniales,microthamniaceae,8
plantae,chlorophyta,trebouxiophyceae,oocystales,oocystaceae,109
plantae,chlorophyta,trebouxiophyceae,prasiolales,,4
plantae,chlorophyta,trebouxiophyceae,prasiolales,prasiolaceae,141
plantae,chlorophyta,trebouxiophyceae,trebouxiales,botryococcaceae,19
plantae,chlorophyta,trebouxiophyceae,trebouxiales,trebouxiaceae,11
plantae,chlorophyta,ulvophyceae,,,3
plantae,chlorophyta,ulvophyceae,bryopsidales,,3
plantae,chlorophyta,ulvophyceae,bryopsidales,bryopsidaceae,399
plantae,chlorophyta,ulvophyceae,bryopsidales,caulerpaceae,1590
plantae,chlorophyta,ulvophyceae,bryopsidales,chaetosiphonaceae,3
plantae,chlorophyta,ulvophyceae,bryopsidales,codiaceae,710
plantae,chlorophyta,ulvophyceae,bryopsidales,derbesiaceae,96
plantae,chlorophyta,ulvophyceae,bryopsidales,dichotomosiphonaceae,70
plantae,chlorophyta,ulvophyceae,bryopsidales,halimedaceae,316
plantae,chlorophyta,ulvophyceae,bryopsidales,ostreobiaceae,11
plantae,chlorophyta,ulvophyceae,bryopsidales,pseudocodiaceae,7
plantae,chlorophyta,ulvophyceae,bryopsidales,pseudoudoteaceae,2
plantae,chlorophyta,ulvophyceae,bryopsidales,rhipiliaceae,25
plantae,chlorophyta,ulvophyceae,bryopsidales,udoteaceae,577
plantae,chlorophyta,ulvophyceae,cladophorales,,71
plantae,chlorophyta,ulvophyceae,cladophorales,anadyomenaceae,180
plantae,chlorophyta,ulvophyceae,cladophorales,cladophoraceae,2123
plantae,chlorophyta,ulvophyceae,cladophorales,pithophoraceae,12
plantae,chlorophyta,ulvophyceae,cladophorales,pseudocladophoraceae,1
plantae,chlorophyta,ulvophyceae,cladophorales,witrockiellaceae,2
plantae,chlorophyta,ulvophyceae,codiolales,,31
plantae,chlorophyta,ulvophyceae,dasycladales,,31
plantae,chlorophyta,ulvophyceae,dasycladales,dasycladaceae,208
plantae,chlorophyta,ulvophyceae,dasycladales,diploporaceae,1
plantae,chlorophyta,ulvophyceae,dasycladales,polyphysaceae,154
plantae,chlorophyta,ulvophyceae,dasycladales,seletonellaceae,2
plantae,chlorophyta,ulvophyceae,oltmannsiellopsidales,oltmannsiellopsidaceae,4
plantae,chlorophyta,ulvophyceae,siphonocladales,,41
plantae,chlorophyta,ulvophyceae,siphonocladales,boodleaceae,135
plantae,chlorophyta,ulvophyceae,siphonocladales,siphonocladaceae,195
plantae,chlorophyta,ulvophyceae,siphonocladales,valoniaceae,222
plantae,chlorophyta,ulvophyceae,trentepohliales,,23
plantae,chlorophyta,ulvophyceae,trentepohliales,trentepohliaceae,242
plantae,chlorophyta,ulvophyceae,ulotrichales,,60
plantae,chlorophyta,ulvophyceae,ulotrichales,gloeotilaceae,7
plantae,chlorophyta,ulvophyceae,ulotrichales,gomontiaceae,80
plantae,chlorophyta,ulvophyceae,ulotrichales,ulotrichaceae,378
plantae,chlorophyta,ulvophyceae,ulvales,,55
plantae,chlorophyta,ulvophyceae,ulvales,bolbocoleonaceae,6
plantae,chlorophyta,ulvophyceae,ulvales,capsosiphonaceae,3
plantae,chlorophyta,ulvophyceae,ulvales,cloniophoraceae,20
plantae,chlorophyta,ulvophyceae,ulvales,gayraliaceae,27
plantae,chlorophyta,ulvophyceae,ulvales,jaoaceae,2
plantae,chlorophyta,ulvophyceae,ulvales,kornmanniaceae,35
plantae,chlorophyta,ulvophyceae,ulvales,monostromataceae,106
plantae,chlorophyta,ulvophyceae,ulvales,percursariaceae,141
plantae,chlorophyta,ulvophyceae,ulvales,phaeophilaceae,11
plantae,chlorophyta,ulvophyceae,ulvales,ulvaceae,1437
plantae,chlorophyta,ulvophyceae,ulvales,ulvellaceae,113
plantae,glaucophyta,,,,3
plantae,glaucophyta,glaucophyceae,glaucocystales,glaucocystaceae,5
plantae,marchantiophyta,,,,39
plantae,marchantiophyta,haplomitriopsida,calobryales,haplomitriaceae,47
plantae,marchantiophyta,haplomitriopsida,treubiales,,9
plantae,marchantiophyta,haplomitriopsida,treubiales,treubiaceae,6911
plantae,marchantiophyta,jungermanniopsida,,,1
plantae,marchantiophyta,jungermanniopsida,fossombroniales,,5
plantae,marchantiophyta,jungermanniopsida,fossombroniales,allisoniaceae,12
plantae,marchantiophyta,jungermanniopsida,fossombroniales,calyculariaceae,2
plantae,marchantiophyta,jungermanniopsida,fossombroniales,fossombroniaceae,268
plantae,marchantiophyta,jungermanniopsida,fossombroniales,makinoaceae,5
plantae,marchantiophyta,jungermanniopsida,fossombroniales,petalophyllaceae,2
plantae,marchantiophyta,jungermanniopsida,jungermanniales,,2298
plantae,marchantiophyta,jungermanniopsida,jungermanniales,acrobolbaceae,259
plantae,marchantiophyta,jungermanniopsida,jungermanniales,adelanthaceae,160
plantae,marchantiophyta,jungermanniopsida,jungermanniales,anastrophyllaceae,186
plantae,marchantiophyta,jungermanniopsida,jungermanniales,antheliaceae,656
plantae,marchantiophyta,jungermanniopsida,jungermanniales,arnelliaceae,94
plantae,marchantiophyta,jungermanniopsida,jungermanniales,balantiopsaceae,63
plantae,marchantiophyta,jungermanniopsida,jungermanniales,balantiopsidaceae,261
plantae,marchantiophyta,jungermanniopsida,jungermanniales,blepharidophyllaceae,15
plantae,marchantiophyta,jungermanniopsida,jungermanniales,brevianthaceae,5
plantae,marchantiophyta,jungermanniopsida,jungermanniales,calypogeiaceae,533
plantae,marchantiophyta,jungermanniopsida,jungermanniales,cephaloziaceae,940
plantae,marchantiophyta,jungermanniopsida,jungermanniales,cephaloziellaceae,524
plantae,marchantiophyta,jungermanniopsida,jungermanniales,chaetocoleaceae,1
plantae,marchantiophyta,jungermanniopsida,jungermanniales,chaetophyllopsaceae,10
plantae,marchantiophyta,jungermanniopsida,jungermanniales,chonecoleaceae,39
plantae,marchantiophyta,jungermanniopsida,jungermanniales,delavayellaceae,3
plantae,marchantiophyta,jungermanniopsida,jungermanniales,geocalycaceae,1356
plantae,marchantiophyta,jungermanniopsida,jungermanniales,grolleaceae,1
plantae,marchantiophyta,jungermanniopsida,jungermanniales,gymnomitriaceae,678
plantae,marchantiophyta,jungermanniopsida,jungermanniales,gyrothyraceae,12
plantae,marchantiophyta,jungermanniopsida,jungermanniales,herbertaceae,500
plantae,marchantiophyta,jungermanniopsida,jungermanniales,isotachidaceae,29
plantae,marchantiophyta,jungermanniopsida,jungermanniales,jackiellaceae,28
plantae,marchantiophyta,jungermanniopsida,jungermanniales,jamesoniellaceae,96
plantae,marchantiophyta,jungermanniopsida,jungermanniales,jungermanniaceae,3283
plantae,marchantiophyta,jungermanniopsida,jungermanniales,lepicoleaceae,95
plantae,marchantiophyta,jungermanniopsida,jungermanniales,lepidoziaceae,2711
plantae,marchantiophyta,jungermanniopsida,jungermanniales,lophocoleaceae,660
plantae,marchantiophyta,jungermanniopsida,jungermanniales,lophoziaceae,237
plantae,marchantiophyta,jungermanniopsida,jungermanniales,mastigophoraceae,44
plantae,marchantiophyta,jungermanniopsida,jungermanniales,mesoptychiaceae,18
plantae,marchantiophyta,jungermanniopsida,jungermanniales,myliaceae,32
plantae,marchantiophyta,jungermanniopsida,jungermanniales,perssoniellaceae,4
plantae,marchantiophyta,jungermanniopsida,jungermanniales,phycolepidoziaceae,3
plantae,marchantiophyta,jungermanniopsida,jungermanniales,plagiochilaceae,2764
plantae,marchantiophyta,jungermanniopsida,jungermanniales,pseudolepicoleaceae,161
plantae,marchantiophyta,jungermanniopsida,jungermanniales,ptiliaceae,34
plantae,marchantiophyta,jungermanniopsida,jungermanniales,scapaniaceae,1664
plantae,marchantiophyta,jungermanniopsida,jungermanniales,schistochilaceae,341
plantae,marchantiophyta,jungermanniopsida,jungermanniales,solenostomataceae,100
plantae,marchantiophyta,jungermanniopsida,jungermanniales,trichocoleaceae,244
plantae,marchantiophyta,jungermanniopsida,jungermanniales,trichotemnomataceae,12
plantae,marchantiophyta,jungermanniopsida,jungermanniales,vetaformaceae,2
plantae,marchantiophyta,jungermanniopsida,jungermanniales,vetaformataceae,1
plantae,marchantiophyta,jungermanniopsida,metzgeriales,,108
plantae,marchantiophyta,jungermanniopsida,metzgeriales,aneuraceae,860
plantae,marchantiophyta,jungermanniopsida,metzgeriales,codoniaceae,13
plantae,marchantiophyta,jungermanniopsida,metzgeriales,hymenophytonaceae,10
plantae,marchantiophyta,jungermanniopsida,metzgeriales,metzgeriaceae,747
plantae,marchantiophyta,jungermanniopsida,metzgeriales,pallavicinaceae,164
plantae,marchantiophyta,jungermanniopsida,metzgeriales,verdoorniaceae,1
plantae,marchantiophyta,jungermanniopsida,pallaviciniales,hymenophytaceae,1
plantae,marchantiophyta,jungermanniopsida,pallaviciniales,moerckiaceae,21
plantae,marchantiophyta,jungermanniopsida,pallaviciniales,pallaviciniaceae,267
plantae,marchantiophyta,jungermanniopsida,pallaviciniales,phyllothalliaceae,3
plantae,marchantiophyta,jungermanniopsida,pelliales,pelliaceae,113
plantae,marchantiophyta,jungermanniopsida,pleuroziales,pleuroziaceae,143
plantae,marchantiophyta,jungermanniopsida,porellales,,4
plantae,marchantiophyta,jungermanniopsida,porellales,frullaniaceae,1327
plantae,marchantiophyta,jungermanniopsida,porellales,goebeliellaceae,5
plantae,marchantiophyta,jungermanniopsida,porellales,jubulaceae,581
plantae,marchantiophyta,jungermanniopsida,porellales,lejeuneaceae,4746
plantae,marchantiophyta,jungermanniopsida,porellales,lepidolaenaceae,84
plantae,marchantiophyta,jungermanniopsida,porellales,porellaceae,599
plantae,marchantiophyta,jungermanniopsida,porellales,radulaceae,711
plantae,marchantiophyta,jungermanniopsida,ptilidiales,herzogianthaceae,2
plantae,marchantiophyta,jungermanniopsida,ptilidiales,neotrichocoleaceae,5
plantae,marchantiophyta,jungermanniopsida,ptilidiales,ptilidiaceae,83
plantae,marchantiophyta,marchantiopsida,,,445
plantae,marchantiophyta,marchantiopsida,blasiales,blasiaceae,9
plantae,marchantiophyta,marchantiopsida,lunulariales,lunulariaceae,26
plantae,marchantiophyta,marchantiopsida,marchantiales,,23
plantae,marchantiophyta,marchantiopsida,marchantiales,aytoniaceae,654
plantae,marchantiophyta,marchantiopsida,marchantiales,cleveaceae,87
plantae,marchantiophyta,marchantiopsida,marchantiales,conocephalaceae,77
plantae,marchantiophyta,marchantiopsida,marchantiales,corsiniaceae,147
plantae,marchantiophyta,marchantiopsida,marchantiales,cyathodiaceae,9
plantae,marchantiophyta,marchantiopsida,marchantiales,dumortieraceae,24
plantae,marchantiophyta,marchantiopsida,marchantiales,exormothecaceae,18
plantae,marchantiophyta,marchantiopsida,marchantiales,marchantiaceae,563
plantae,marchantiophyta,marchantiopsida,marchantiales,monocarpaceae,3
plantae,marchantiophyta,marchantiopsida,marchantiales,monocleaceae,8
plantae,marchantiophyta,marchantiopsida,marchantiales,monosoleniaceae,10
plantae,marchantiophyta,marchantiopsida,marchantiales,oxymitraceae,23
plantae,marchantiophyta,marchantiopsida,marchantiales,ricciaceae,1088
plantae,marchantiophyta,marchantiopsida,marchantiales,targioniaceae,76
plantae,marchantiophyta,marchantiopsida,marchantiales,wiesnerellaceae,23
plantae,marchantiophyta,marchantiopsida,neohodgsoniales,neohodgsoniaceae,3
plantae,marchantiophyta,marchantiopsida,sphaerocarpales,riellaceae,62
plantae,marchantiophyta,marchantiopsida,sphaerocarpales,sphaerocarpaceae,58
plantae,rhodophyta,,,,208
plantae,rhodophyta,,,demidellaceae,1
plantae,rhodophyta,,,sajaniaceae,1
plantae,rhodophyta,bangiophyceae,,,1
plantae,rhodophyta,bangiophyceae,bangiales,,18
plantae,rhodophyta,bangiophyceae,bangiales,bangiaceae,719
plantae,rhodophyta,bangiophyceae,goniotrichales,,2
plantae,rhodophyta,bangiophyceae,goniotrichales,goniotrichaceae,30
plantae,rhodophyta,compsopogonophyceae,compsopogonales,,1
plantae,rhodophyta,compsopogonophyceae,compsopogonales,boldiaceae,15
plantae,rhodophyta,compsopogonophyceae,compsopogonales,compsopogonaceae,36
plantae,rhodophyta,compsopogonophyceae,erythropeltidales,,2
plantae,rhodophyta,compsopogonophyceae,erythropeltidales,erythropeltidaceae,31
plantae,rhodophyta,compsopogonophyceae,erythropeltidales,erythrotrichiaceae,99
plantae,rhodophyta,compsopogonophyceae,rhodochaetales,rhodochaetaceae,7
plantae,rhodophyta,cyanidiophyceae,cyanidiales,cyanidiaceae,2
plantae,rhodophyta,cyanidiophyceae,cyanidiales,galdieriaceae,34
plantae,rhodophyta,florideophyceae,,,4
plantae,rhodophyta,florideophyceae,acrochaetiales,,1
